_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,the_author_of_the_tweet_seems_to_be_an_eye_witness_of_the_event,type_of_message,nil,the_author_of_the_tweet_seems_to_be_an_eye_witness_of_the_event_gold,tweet,tweet_no,tweet_no_rt,type_of_message_gold,user
238841785,1/2/2013 13:10:41,true,797093763,true,1/2/2013 13:06:05,false,amt,0.9375,205866,USA,MD,Columbia,76.100.1.161,,Not informative: personal only,,,These Hurricane Sandy pages though,113571,These Hurricane Sandy pages though,"Can not judge (not in English, too short, etc.)",CameronXCV
238841785,1/2/2013 13:12:40,true,797095216,,1/2/2013 13:10:47,false,golddiggergpt,0.8,15039020,USA,"","",168.61.32.176,,"Can not judge (not in English, too short, etc.)",,,These Hurricane Sandy pages though,113571,These Hurricane Sandy pages though,"Can not judge (not in English, too short, etc.)",CameronXCV
238841785,1/2/2013 13:14:14,true,797095972,,1/2/2013 13:12:56,false,amt,0.9091,9946915,USA,FL,Gainesville,98.180.7.231,,"Can not judge (not in English, too short, etc.)",,,These Hurricane Sandy pages though,113571,These Hurricane Sandy pages though,"Can not judge (not in English, too short, etc.)",CameronXCV
238841785,1/2/2013 13:20:03,true,797098903,,1/2/2013 13:13:09,false,cbf,0.8333,8370314,USA,VA,Richmond,71.197.14.226,,"Can not judge (not in English, too short, etc.)",,,These Hurricane Sandy pages though,113571,These Hurricane Sandy pages though,"Can not judge (not in English, too short, etc.)",CameronXCV
238841785,1/2/2013 13:20:57,true,797099458,true,1/2/2013 13:19:46,false,golddiggergpt,0.7692,15038871,USA,FL,Port Richey,68.200.93.250,,Informative: other,,,These Hurricane Sandy pages though,113571,These Hurricane Sandy pages though,"Can not judge (not in English, too short, etc.)",CameronXCV
238841785,1/2/2013 13:33:57,true,797104501,true,1/2/2013 13:30:57,false,instagc,0.7143,13166748,USA,MD,Denton,71.200.11.183,,Not informative: personal only,,,These Hurricane Sandy pages though,113571,These Hurricane Sandy pages though,"Can not judge (not in English, too short, etc.)",CameronXCV
238841786,12/24/2012 13:19:27,true,787032249,false,12/24/2012 13:16:52,false,fusioncash,0.7,13063182,USA,SC,Moncks Corner,98.124.116.69,,"Informative: caution or advice
Informative: offers/gives donations of money, goods, or free services",,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,12/24/2012 13:26:29,true,787040506,true,12/24/2012 13:24:55,false,amt,0.875,14512675,USA,NY,Bronx,74.89.53.157,,"Informative: caution or advice
Informative: casualties (people injured or dead)
Informative: damage (building, road, lines, etc.)
Informative: information source with extensive coverage (radio, tv, website, etc.)",,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,12/24/2012 13:36:28,true,787053085,false,12/24/2012 13:34:31,false,instagc,0.8333,13441146,USA,GA,Cleveland,98.18.108.46,,Not informative: personal only,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,12/24/2012 13:42:05,true,787060636,,12/24/2012 13:38:45,false,instagc,0.8889,13608190,USA,SC,Summerville,98.25.35.43,,Not informative: unrelated to the disaster,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,12/24/2012 13:47:53,true,787068010,true,12/24/2012 13:45:23,false,amt,0.8182,4911269,USA,FL,Alachua,174.131.46.90,,Not informative: personal only,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 11:52:13,true,797058700,,1/2/2013 11:50:21,false,instagc,1.0,15119232,USA,NC,Charlotte,74.235.184.44,,Informative: other,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 11:53:56,true,797059012,,1/2/2013 11:45:57,false,amt,1.0,15078421,USA,MO,Maryland Heights,99.102.14.33,,Informative: other,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 12:15:44,true,797069216,,1/2/2013 12:08:53,false,instagc,0.9167,15032752,USA,GA,Marietta,209.179.9.142,,"Informative: celebrities or authorities react to the event or visit the area
Informative: other",,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 12:32:02,true,797076474,,1/2/2013 12:29:29,false,zoombucks,0.9545,14480261,USA,IL,Chicago,173.236.23.27,,"Informative: caution or advice
Informative: casualties (people injured or dead)
Informative: damage (building, road, lines, etc.)
Informative: offers/gives donations of money, goods, or free services
Informative: requests donations of money, goods, or free services
Informative: information source with extensive coverage (radio, tv, website, etc.)
Informative: people missing, or lost people found
Informative: celebrities or authorities react to the event or visit the area
Informative: other type of photos/videos (not in the above classes)
Informative: other",,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 12:32:34,true,797076645,,1/2/2013 12:30:39,false,instagc,0.9167,12969813,USA,NC,Chapel Hill,98.69.155.141,,Informative: celebrities or authorities react to the event or visit the area,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 12:33:42,true,797077425,true,1/2/2013 12:30:21,false,instagc,0.7917,12973811,USA,SC,Greer,108.94.86.115,,"Informative: damage (building, road, lines, etc.)",,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 12:40:46,true,797080574,,1/2/2013 12:39:37,false,amt,0.775,1742094,USA,KY,Winchester,184.43.93.171,,Informative: celebrities or authorities react to the event or visit the area,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 12:42:02,true,797081053,,1/2/2013 12:39:25,false,amt,1.0,13159261,USA,OH,Cincinnati,74.215.141.252,,Informative: other,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 12:44:25,true,797081793,,1/2/2013 12:42:03,false,instagc,0.9375,13909739,USA,PA,Warren,207.255.163.16,,Informative: celebrities or authorities react to the event or visit the area,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 12:48:51,true,797083702,,1/2/2013 12:46:06,false,instagc,0.9333,14663573,USA,WA,Vancouver,24.21.73.30,,Informative: other,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 12:49:09,true,797083837,,1/2/2013 12:45:12,false,instagc,0.9412,13574039,USA,MI,Marine City,107.5.146.97,,Informative: celebrities or authorities react to the event or visit the area,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 12:52:34,true,797085308,,1/2/2013 12:50:13,false,instagc,1.0,14111421,USA,AL,Louisville,12.37.199.94,,Informative: celebrities or authorities react to the event or visit the area,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 12:54:14,true,797085893,,1/2/2013 12:45:59,false,instagc,0.9091,14377677,USA,CA,Perris,173.51.46.93,,Informative: other,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 12:58:27,true,797087647,false,1/2/2013 12:55:28,false,amt,0.8182,9331430,USA,PA,Philadelphia,72.78.144.122,,Not informative: personal only,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 13:08:04,true,797092386,,1/2/2013 13:06:37,false,instagc,0.9048,14656595,USA,AZ,Bullhead City,24.121.139.243,,Informative: celebrities or authorities react to the event or visit the area,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 13:09:43,true,797093135,false,1/2/2013 13:07:45,false,instagc,0.8571,13866653,USA,PA,Corry,76.188.154.254,,"Can not judge (not in English, too short, etc.)",,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 13:09:55,true,797093202,false,1/2/2013 13:08:25,false,instagc,0.8571,14853026,USA,PA,Mifflinville,72.79.132.143,,Informative: caution or advice,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 13:10:01,true,797093257,true,1/2/2013 13:08:06,false,instagc,0.7857,14357769,USA,GA,Lagrange,66.189.247.3,,Not informative: personal only,,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 13:13:00,true,797095387,true,1/2/2013 13:11:39,false,golddiggergpt,0.7692,15121510,USA,CA,Foresthill,204.195.96.157,,"Informative: information source with extensive coverage (radio, tv, website, etc.)",,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 13:13:34,true,797095693,,1/2/2013 13:12:00,false,instagc,1.0,14319341,USA,WV,Fort Gay,50.121.250.80,,"Informative: caution or advice
Informative: celebrities or authorities react to the event or visit the area",,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
238841786,1/2/2013 13:13:57,true,797095861,,1/2/2013 13:12:50,false,amt,0.7692,5270743,USA,MA,Randolph,76.119.99.4,,"Informative: celebrities or authorities react to the event or visit the area
Informative: other",,,RT @drewpybell: Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,114822,Romney cancelled his campaign stop in kettering for storm sandy! #IHadTickets :(,"Informative: celebrities or authorities react to the event or visit the area
Informative: other
Not informative: unrelated to the disaster",AlyssaDarkow
