item_id,eye_witness,eye_witness_in,eye_witness_out,informative,informative_in,informative_out,damage,damage_in,damage_out,Y_in,Y_out,Y,text
1039,0,0,3,1,2,1,0,0,3,0,3,0,RT @melissagorga: Tune into Entertainment Tonight at 7:30pm eastern I call in to give you all some updates & pics from #sandy
1040,0,0,3,0,0,3,0,0,3,0,3,0,RT @BadAstronomer: Wow. Ã¤Ã³Ã¬@robdelaney: I wrote this for the NICU babies and for you: http://t.co/RsdJtdM3 Please share if you're so inclined.Ã¤Ã³Â
1041,0,0,3,1,2,1,0,0,3,0,3,0,Halloween is cancelled. Thanks a lot #Sandy
1042,0,0,3,0,2,1,0,0,3,0,3,0,Shelter 'struggling' to house homeless kids http://t.co/uz3p3yxD
1043,1,1,2,1,3,0,0,1,2,1,2,0,RT @M7MD_JM: Empire State Building :( #NYC #Sandy http://t.co/1Qz8rDQi
1044,0,0,3,0,1,2,0,0,3,0,3,0,Are some kids missing out on halloween in America due to #sandy ? @therealcamilleg
1045,0,0,3,0,0,3,0,0,3,0,3,0,RT @MelvG_: Yo sandy chill my nigga you win.. Game over. No smoke.
1046,0,0,3,0,0,3,0,0,3,0,3,0,RT @SandysHurricane: #Sandy http://t.co/kgnnLnp9
1047,0,0,3,0,1,2,0,1,2,0,3,0,RT @ItsLifeNotes: Nobody can go back and start a new beginning. but anyone can start today and make a new ending.
1048,0,0,3,1,3,0,0,1,2,0,3,0,"RT Ã¤Ã³Ã¬@LaryVitoriano: ""@UN: Another photo of UN Headquarters in NYC during Hurricane #Sandy on monday. http://t.co/55toUEtK""@dreliziariojrÃ¤Ã³Â"
1049,0,0,3,1,3,0,0,0,3,0,3,0,39 dead in Hurricane Sandy... RIP &lt;3
1050,1,1,2,1,3,0,0,0,3,0,3,0,RT @KatDeLuna: What a heroic picture. Our statue of Liberty standing strong as she faces Sandy. http://t.co/qn2KQYuc
1051,0,0,3,0,1,2,0,0,3,0,3,0,How do you feel seeing your city injured? Sky news reporter to NYC citizen. Jornos just love a drama don't they! #Sandy
1052,1,1,2,1,3,0,0,1,2,0,3,0,Personal watercraft in New York Harbor as Hurricane Sandy approaches NYC http://t.co/SREonVoW http://t.co/AQdhOr0G
1053,0,0,3,1,3,0,1,3,0,0,3,0,Sandy's damage to Central Park: Superstorm Sandy tore through NYC's Central Park knocking down many trees. http://t.co/pkCLj7z7
1054,0,0,3,1,3,0,0,1,2,0,3,0,RT @RomneyStormTips: Everyone in the path of the hurricane should head to their second or third home to safety #Sandy #RomneyStormTips
1055,0,0,3,0,0,3,0,0,3,0,3,0,RT @mgonzalezz9: The fact that people are joking on hurricane sandy literally blows me...be thankful that it didn't hit here as hard as it did up north
1056,0,0,3,0,0,3,0,0,3,0,3,0,RT @JPolen28: Why is everyone saying Sandy is from New York City? She is definitely from Texas
1057,0,0,3,0,0,3,0,0,3,0,3,0,Just to make it clear (and sorry for pre-programmed Tweets saying otherwise) - NO #BostonByFoot tours this evening! #Sandy
1058,0,0,3,0,0,3,0,0,3,0,3,0,Praying for the people in #hurricane #Sandy's path. #staysafe xx
1059,0,0,3,1,3,0,0,0,3,0,3,0,RT @NYMag: UPDATE: RT @NYCMayorsOffice: Mayor Bloomberg will update New Yorkers on #Sandy at 10 AM. Will be live on http://t.co/c9t6U0WW.
1060,1,1,2,0,1,2,0,0,3,0,3,0,fuck you hurricane sandy now i have to work a 24 hour shift..
1061,0,0,3,0,2,1,0,2,1,0,3,0,Thanks to @DanforthEast members for checking on parks and trees post #Sandy http://t.co/zwTJXgq5
1062,0,0,3,0,0,3,0,0,3,0,3,0,Sandy ain't playing wit y'all!! #NECNSANDY
1063,0,0,3,1,3,0,0,0,3,0,3,0,How to Help Post-Sandy http://t.co/GYXgKdJv via @dailycandy
1064,0,0,3,1,3,0,1,3,0,0,3,0,#BlogHer12 -ers you'll know where this is. RT @AlexJamesFitz: Bloomberg: All buildings near damaged crane on 57th st evacuated #nyc #sandy
1065,0,0,3,1,3,0,0,0,3,0,3,0,RT @NewYorkPost: Hurricane Sandy from Space http://t.co/LQflUgKr
1066,0,0,3,0,1,2,0,1,2,0,3,0,Omg I'm so scared #Sandy hit up NYc and NJ and more states ... Aqui en el Bronx muchos vientos
1067,0,0,3,0,0,3,0,0,3,0,3,0,Ã¤Ã³Ã¬@shelisrael: @GapingVoid's #sandy cartoon for NYC. First time I've smiled about this awful event. http://t.co/CmE8howuÃ¤Ã³Â
1068,0,0,3,1,3,0,0,1,2,0,3,0,RT @TIME: People line up to charge their phones on Avenue A in Manhattan | http://t.co/Nmtu0uMD #Sandy
1069,0,0,3,1,3,0,0,1,2,0,3,0,RT @cohenkomo: Items @worldvision giving to #Sandy victims: food blankets flood cleanup kits. Their #NYC warehouse flooded. http://t.co/pIcK5XQW
1070,0,0,3,1,3,0,0,0,3,0,3,0,RT @CBSNews: Latest on superstorm Sandy: http://t.co/RplawU71
1071,0,0,3,1,3,0,0,1,2,0,3,0,The science behind Hurricane Sandy: a confluence of trouble http://t.co/kOtA6rx5 @latimes
1072,0,0,3,0,0,3,0,0,3,0,3,0,RT @nycgob: La transmisiÃ­_n del mensaje del alcalde Bloomberg comenzarÃ­Ã§ dentro de pocos minutos en http://t.co/IU1NLnes #Sandy
1073,0,0,3,1,3,0,0,1,2,0,3,0,Crane Dangling Over West 57th Street http://t.co/azrv9zCa
1074,0,0,3,0,1,2,0,1,2,0,3,0,Ã¤Ã³Ã¬@hurricannesandy: hurricane sandy... cheeks. #sandy #hurricanesandy http://t.co/sL6Sa4fNÃ¤Ã³Â @drahn5 @step_on_me_roan
1075,0,0,3,1,3,0,1,2,1,0,3,0,"OH MY LANTA! Ã¤Ã³Ã¬@jpchan: MTA Video Release: Hurricane #Sandy South Ferry/Whitehall St Station Damage http://t.co/IWpLvjpn"""
1076,0,0,3,1,3,0,0,0,3,0,3,0,RT @CarmDaleyFox6: Red Cross phone bank on FOX6 for folks hit by #sandy. 414-586-2100; online at http://t.co/FDVlQuEv; text redcross to 90999 for $10 donation.
1077,1,1,2,1,3,0,1,2,1,0,3,1,BREAKING NEWS: At least 39 dead millions without power in Sandy's aftermath http://t.co/yGeRzYjq
1078,0,0,3,0,0,3,0,0,3,0,3,0,Hurricane Sandy? Try Hurricane Sharon after what Phil's done! #soapbanter
1079,1,1,2,0,1,2,0,0,3,0,3,0,Blowin Trees You Can Call Me Sandy.. Llss
1080,0,0,3,0,0,3,0,0,3,0,3,0,RT @RevistaSemana: #Sandy en 20 fotografÃ­_as http://t.co/odOos7p7 #FB
1081,0,0,4,1,3,1,0,0,4,0,4,0,RT @JoshuaHol: Irony=dead...RT @AlterNet: Bush's FEMA Director Michael Brown Criticizes Obama for Responding to Sandy Too Quickly http://t.co/QgS7nH4R
1082,0,0,3,0,1,2,0,0,3,0,3,0,Stay safe everyone. #Sandy
1083,0,0,3,1,3,0,0,0,3,0,3,0,#sandy Bring your pets inside! Do not keep animals outdoors!
1084,0,0,3,1,3,0,0,1,2,0,3,0,"RT @twc_hurricane: Mayor Bloomberg: ""Please use 311 for downed trees and flooding not 911."" #Sandy #NYC"
1085,0,0,3,1,3,0,0,0,3,0,3,0,RT @NASAhistory: Here's a satellite view of Hurricane #Sandy in the moonlight of early yesterday morning: http://t.co/BfgEeVXW
1086,0,0,3,0,0,3,0,0,3,0,3,0,@TY_365: I'm About 16 inches Tall So If Sandy Drop 14 Inches Of Rain Im Fucked!!! Ctfucdfu !!!
1087,0,0,3,0,1,2,0,0,3,0,3,0,hurricane sandy could have taken a seat by the wayside though...
1088,0,0,3,0,2,1,0,1,2,0,3,0,RT @MissAmyThorp: Thinking of all in NYC #Sandy
1089,0,0,3,0,0,3,0,0,3,0,3,0,RT @rlwood1: Someone put Chris Christie in charge of NYC until this is over with. Bloomberg can monitor Red Cross meals for salt levels #Sandy
1090,0,0,3,0,1,2,0,0,3,0,3,0,RT @JamieLSigler: Love! RT @NewYorkPost: Rainbow over today's #NYC sky offers glimpse of hope after Hurricane #Sandy. http://t.co/JrO4dvgW via @isardasorensen
1091,0,0,3,0,1,2,0,0,3,0,3,0,RT @NathanTheWanted: Hope our fans in the USA are keeping safe if you are anywhere near #sandy ... Sending all our love to you if you are caught up in it xx
1092,0,0,3,1,2,1,0,1,2,0,3,0,#Sandy #Update Our NYC data center didn't expect any further issues but it is not available again. We are waiting for the update.
1093,1,1,2,1,3,0,0,0,3,0,3,0,Great pic by @JohnMinchill Patient put into ambulance during evacuation at NYU last night http://t.co/I5MOuKFL via @in_focus #sandy
1094,0,0,3,0,1,2,0,0,3,0,3,0,@Slate: True fact: Mitt Romney's budget would require 34-53% cuts to #FEMA's budget: http://t.co/PCarIjSl #Sandy
1095,0,0,3,1,3,0,1,2,1,0,3,0,Sandy ain't playing them games bra fuck you thought it was http://t.co/k5c6Czc5
1096,0,0,3,1,3,0,0,0,3,0,3,0,How to Help Sandy Victims: If you can't personally provide shelter and supplies to those affected by superstorm... http://t.co/pSRasZdo
1097,0,0,3,1,3,0,1,3,0,0,3,0,Sandy Hits Coast Floods New York: Sandy carved a harrowing path of destruction through the East Coast promisin... http://t.co/CSQyOD1d
1098,0,0,3,0,0,3,0,0,3,0,3,0,#DisneyStarWars more powerful than #Sandy
1099,0,0,3,0,0,3,0,0,3,0,3,0,RT @scooterbraun: Here Sandy comes... and she is the one at the end of the movie with the leather pants. She doesnt mess around. BE SAFE!
1100,0,0,3,0,0,3,0,0,3,0,3,0,RT @scottdools: Expect a huge spike in the number of children named Sandy on the East Coast of the USA in about 9 months.
1101,0,0,3,0,0,3,0,0,3,0,3,0,Prayers for the safety of all east coasters that could be affected by Sandy http://t.co/6GHl6QvC
1102,0,0,3,0,0,3,0,0,3,0,3,0,[Mundo] FuracÃ­Â£o Sandy causa cancelamentos de voos e evacuaÃ­_Ã­Âµes nos EUA http://t.co/2iofCJ2b
1103,0,0,3,0,2,1,0,0,3,0,3,0,RT @ABCWorldNews: #Sandy is twice as big as Hurricane Irene. #ABCWorldNews
1104,0,0,3,1,3,0,1,3,0,0,3,0,RT @HC_Sandy: #NYC | ALERT: Lower Manhattan is submerged #Sandy http://t.co/Dyb7k9LM
1105,0,0,3,0,0,3,0,0,3,0,3,0,I wonder if its a coincidence elections are coming and #Sandy hurricane happening.. #haarp #CorruptPolitics #FuckObama #Revolution
1106,0,0,3,1,3,0,1,2,1,0,3,0,Hurricane Sandy significantly impacted so many people. If your home was damaged here are steps toward recovery https://t.co/zDwgj6IN
1107,0,0,3,1,2,1,0,0,3,0,3,0,RT @NYGovCuomo: MTA buses have left the depot and are on their way to start picking up passengers #sandy
1108,1,1,2,1,2,1,0,1,2,1,2,0,#astoria #astoriapark #sandy #nyc http://t.co/7pL0cLTy
1109,0,0,3,1,2,1,0,0,3,0,3,0,After #sandy finally sun is coming out in NYC http://t.co/9yfOKxZJ
1110,0,0,3,1,3,0,0,0,3,0,3,0,V.P. candidate Ryan attends a food drive in Wisconsin for victims of Hurricane Sandy. PO-35WE on BitCentral.
1111,0,0,3,1,3,0,0,0,3,0,3,0,Geweldig! RT @ajhalls1: Latest image from New York before #sandy hits: http://t.co/PtsILcj5
1112,0,0,3,0,1,2,0,1,2,0,3,0,"Incredible. Unbelievable.& freakishly scary. ""@MrMohindru: Hurricane Sandy #NYC http://t.co/lOhZnLRK"""
1113,0,0,3,1,3,0,0,0,3,0,3,0,How Much Will Hurricane Sandy Cost the U.S. Economy? - Derek Thompson - The Atlantic http://t.co/m2gsnlBD
1114,0,0,3,0,0,3,0,0,3,0,3,0,RT @maedamari: ÃœÂÃ±ÃœÂÂ¬ÃœÂ€ÂÃœÂ€ÃˆÃœÂ‰Â±ÃœÂ€_ÃœÂ€_ÃœÂ_ÃœÂ€Â†ÃœÂ€Â«ÃœÂ€_ÃœÂ‰ÂŸÃœÂ€Â£ÃœÂ€_ÃœÂ‰ÂŸÃœÂ€_ÃœÂÂ¬ÃŽ_Ã´ÂÂ»_ÃœÂÂ‚ÃœÂÂ©ÃœÂÃŠÃœÂÂ†ÂÂ¢Â‚ÃŽÂ¬_ÃœÂÃ«ÃœÂÂ‰ÃœÂ‰_ÃœÂ_ÃœÂ_ÃœÂ‰Ã±ÃœÂ‰ÂšÃœÂÃŠÃœÂÂ‚ÃœÃ³Â‰ÃœÃ³Ã³#NYC Â¥_Â€sandy
1115,0,0,3,1,3,0,1,2,1,0,3,0,Hurricane Sandy Aftermath: What Happens to the Birds? http://t.co/lkgvNvDB
1116,1,1,2,1,3,0,0,0,3,0,3,0,@TIME: Follow @TIME's Instagram for Hurricane #Sandy shots from photographers in the field | http://t.co/inAy1yoz
1117,0,0,3,0,0,3,0,0,3,0,3,0,#teamfollowback The way the nightmare will i get free from this kind of? http://t.co/bvuFbCl9
1118,0,0,3,0,0,3,0,0,3,0,3,0,RT @noemimelero: El huracan sandy a derrumbao la casa de #jerseyshore tiaaaa .....ke fuerteee .... Asko de huracan :( ya no hay mas temporada o ke?? Juumm :S
1119,0,0,3,0,1,2,0,0,3,0,3,0,Never been in a hurricane before. Bring it #sandy #hurricane #dontblowaway http://t.co/PU4kq1fY
1120,0,0,3,1,3,0,0,0,3,0,3,0,RT @JMichaelLaverty: Ã¤Ã³Ã¬@WendyCNCS: RT @redcross: One way to help: donate blood shortfall of almost 9000 units http://t.co/3Jlajxz3 #SandyÃ¤Ã³Â @NatlServiceKSMO
1121,0,0,3,1,3,0,1,2,1,0,3,0,RT@BBCBreaking: Half-submerged cars near Goldman Sachs building in NYC after storm #Sandy - (photo credit: Davey Davis) http://t.co/7iV24AKp
1122,0,0,3,0,0,3,0,0,3,0,3,0,Hurricane sandy is hitting ny say hi to my cousins
1123,0,0,3,1,2,1,1,2,1,0,3,0,@StatueLibrtyNPS: @wynandsmit2 yep check out http://t.co/8tb0GPDG! Rough 126th birthday week for Lady Liberty #sandy #NYC
1124,0,0,3,1,3,0,0,0,3,0,3,0,This photo puts hurricane #Sandy into perspective; it's huge -- http://t.co/6hkjc8uA
1125,0,0,3,1,3,0,0,0,3,0,3,0,All Eyes On Sandy: The Craziest NYC Hurricane Images http://t.co/48XWBHQv via @refinery29
1126,0,0,3,0,0,3,0,0,3,0,3,0,LAMBORGHINI SANDY YO CHICK SHE SO THIRSTY
1127,0,0,3,0,0,3,0,0,3,0,3,0,A year ago NY had a bad wet snowstorm...now Sandy! Is October our new storm month??
1128,0,0,3,0,1,2,0,1,2,0,3,0,#sagittarius Now this will take us back in its history http://t.co/6ro6HEOg
1129,0,0,3,1,3,0,0,0,3,0,3,0,#Sandy #Alert #EASTCOAST: Sandy rips through the East Coast making it's way up to Canada.
1130,0,0,3,1,3,0,1,2,1,0,3,0,RT @Nonitttaaa: #NYC now from my window. Its gonna be a great beginning after #Sandy http://t.co/fNGgXd1r
1131,0,0,3,1,3,0,0,1,2,0,3,0,New article: Video: Sandy shuts down Stock Options markets (CBS News). http://t.co/GRpLqIX3
1132,0,0,3,0,0,3,0,0,3,0,3,0,RT @Reeallitty: guarentee #Sandy just got dumped girls always go crazy when they get dumped....
1133,0,0,3,1,3,0,1,3,0,0,3,0,More than 760000 Con Ed customers in NYC still without power http://t.co/AQJanWRZ
1134,0,0,3,1,3,0,1,3,0,0,3,0,kimberlymufferiphotography: #williamsburg #brooklyn earlier today. East river coming in. #bridge #nyc #sandyÃ¤Ã³_ http://t.co/tXvjGyQC
1135,0,0,3,0,0,3,0,0,3,0,3,0,RT @1Jerry_: Goodmorning I just woke up but.. Fuck you Hurricane Sandy!
1136,0,0,3,1,3,0,0,1,2,0,3,0,Headline @USATODAY: NYC tries to heal after deadly storm http://t.co/c6ee2lJN
1137,0,0,3,0,0,3,0,0,3,0,3,0,RT @stinos: Mijn vrouw is achtergebleven in NYC (ben zelf in Ohio) en maakte net deze bizarre foto. Laat kracht Sandy goed zien http://t.co/Cn2V3yuD
1138,0,0,3,1,2,1,0,0,3,0,3,0,"RT @morrowchris: #Amazing!""@MotivateAthlete: Tomb of the Unknown Soldier continues to stay guarded throughout #Hurricane #Sandy. http://t.co/wWNJ3u9N"""
1139,1,1,2,1,2,1,0,0,3,0,3,0,RT @RMoltubak: LIVE stream from Times Square in #NYC now on @vgtv via @EarthCam A new day rises after #Sandy #storm #hurricane http://t.co/5pXdAFpT
1140,0,0,3,0,0,3,0,0,3,0,3,0,"RT @Canadian_KIDD: RT ""@themattmaverick: Does anyone else hope #sandy took out the cast of #jerseyshore just so there can never be a reunion show??"""
1141,1,2,1,0,1,2,0,0,3,0,3,0,"RT @TyPyles_881: Just went outside and yelled ""bring it Sandy!!"" I got soaked..."
1142,0,0,3,1,2,1,0,0,3,0,3,0,Ã¤Ã³Ã¬@isardasorensen: Clearing blue skies over #NYC today on the heels of #Sandy. http://t.co/ThuA0WapÃ¤Ã³Â Lovely _Ã´Ã«Âš
1143,0,0,3,1,3,0,0,2,1,0,3,0,"RT @ShelfAwareness: RT @GalleyCat: A few NYC bookstores reopen after Hurricane Sandy but Powerhouse Arena has been ""devastated."" http://t.co/OVIjBKNq"
1144,0,0,3,1,2,1,0,1,2,0,3,0,RT @nicholashuba: STAFFORD: Wawa on Route 72 is closing now. The wind is really starting to pick up. #Sandy #frankenstorm #lbisandy
1145,0,0,3,1,3,0,0,0,3,0,3,0,RT @AmericanAir: Our thoughts are with everyone affected by Hurricane Sandy. Please check here for updated information & travel policy: http://t.co/WO9x0Lzu
1146,0,0,3,1,1,2,0,0,3,0,3,0,"LMAO! ""@koye10: Afi ripples. RT @Channels_TV: Ripples of Hurricane Sandy may hit Lagos Ã¤Ã³Ã± Commissioner http://t.co/NqP67QF1"""
1147,0,0,3,1,3,0,0,0,3,0,3,0,RT @amercogliano: A time-lapse of the NYC skyline during hurricane #Sandy. http://t.co/1CuHPylH
1148,1,1,2,1,3,0,0,0,3,0,3,0,RT @AP: AP Photo: A rainbow forms over Breezy Point in the NYC borough of Queens in the aftermath of superstorm #Sandy: http://t.co/zM5JCyUB -RAS
1149,1,1,2,0,0,3,0,0,3,0,3,0,RT @Forever_Nel: Two days off from school time to catch up on some sleep hope everyone stays safe during Sandy
1150,0,0,3,0,0,3,0,0,3,0,3,0,RT @BekiHerrero: No se pierdan el gran artÃ­_culo de @TanausuFM sobre el huracÃ­Ã§n 'Sandy': http://t.co/2Hbyw0FA ÂŒÃ§Este chico lo vale!
1151,1,1,2,1,3,0,0,0,3,0,3,0,RT @twc_hurricane: RT @isardasorensen: Clearing blue skies over #NYC today on the heels of #Sandy. http://t.co/mva13zlQ
1152,0,0,3,0,0,3,0,0,3,0,3,0,RT @dantesersOTP: ok sandy you've proved your point congrats now pls go away http://t.co/syiYzZV1
1153,0,0,3,1,3,0,1,2,1,0,3,0,RT @BBCBreaking: Street turned into river by floodwater during storm #Sandy in NYC - PHOTO (credit: Greg McHale of http://t.co/ojiSuO2A) http://t.co/qZXx2D8i
1154,0,0,3,1,3,0,0,2,1,0,3,0,This is the explosion that blacked out lower Manhattan -- WATCH: http://t.co/h2GabvEu #Sandy via @BloombergNews
1155,0,0,3,0,0,3,0,0,3,0,3,0,RT @LifeProbIems: People walking out of my life? I'm use to that.
1156,0,0,3,1,3,0,0,0,3,0,3,0,Shares rise as Sandy hits offshore markets - The New Zealand sharemarket was up slightly in early trading as interna... http://t.co/F3nIjlMN
1157,0,0,3,1,3,0,0,0,3,0,3,0,RT @dreamyeyed: In all of the excitement please don't forget about #Sandy victims. Donate money donate blood: http://t.co/mTKHmUAr
1158,0,0,3,0,1,2,0,0,3,0,3,0,RT @LatinRomney: As a Katrina survivor I can tell Gov Romney that these people don't need old cans of beans. They need sheetrock and drywall. #Sandy
1159,0,0,3,0,0,3,0,0,3,0,3,0,RT @SGBRoficial: Selena envia mensagem aos afetados pelo furacÃ­Â£o Sandy http://t.co/VtcoEx8g
1160,0,0,3,1,3,0,0,0,3,0,3,0,Obama Camp Asks People To Do Election Phone Banks While Hurricane Sandy Hits - Obama Campaign 2012 - Fox Nation http://t.co/d6kOxGGR
1161,0,0,3,1,2,1,0,0,3,0,3,0,RT @WSJweather: Atmospheric pressure in Manhattan has bottomed at 964mb. #Sandy will not break the all time NYC pressure record (961mb) set in 1914.
1162,0,0,3,1,3,0,0,0,3,0,3,0,RT @FDNY: PLEASE NOTE: *Do not* tweet emergency calls. Please call 911. If it is not an emergency please call 311. #NYC #Sandy
1163,0,0,3,0,1,2,0,0,3,0,3,0,My thoughts are with those affected by Hurricane Sandy- Downed Tree in Sunnyside Queens #sandy #ny1sandy #nyc http://t.co/OkX0RwOg
1164,0,0,3,0,0,3,0,0,3,0,3,0,"RT @kes2996: Ã¤Ã³Ã¬@SandysHurricane:DIS BITCH WAS LIKE ""I'M DYING AT HURRICANE SANDY TWEETS"" AND I'M LIKE YOU ABOUT TO BE DYIN IN REAL LIFE HOEÃ¤Ã³Â @diceapproved"
1165,0,0,3,0,0,3,0,0,3,0,3,0,RT @ARodriguezb66: El HuracÃ­Ã§n #Sandy arrastra dos tiburones hasta el Metro de Nueva York. #acojonante http://t.co/eJ7RrGteÃ¤Ã³Â
1166,0,0,3,0,0,3,0,0,3,0,3,0,RT @PratimDGupta: Before Sandy takes me out let me retweet a few more Paanch Adhyay tweets... Kya pata kal ho naa ho...
1167,0,0,3,0,0,3,0,0,3,0,3,0,Ã¤Ã³Ã¬@RevistaSemana: Se estima que 35.000 personas queden sin electricidad en Nueva Jersey por el paso del huracÃ­Ã§n #SandyÃ¤Ã³Â @svelezd
1168,0,0,3,0,0,3,0,0,3,0,3,0,Les enfants americains ne peuvent plus jouÃ­Â© aux #Sandy-mÃ­Ã‚tre haie. Les pauvres..
1169,0,0,3,1,3,0,0,0,3,0,3,0,RT @cpwilldo: New @newsbusters MSNBC Ridicules Romney for Collecting Food and Supplies for Sandy Victims http://t.co/AXIH14Kr
1170,0,0,4,1,4,0,0,0,4,0,4,0,RT @TheSamSlater: For every RT this gets @slaterorg will donate $25 to the @redcross to help victims of hurricane Sandy! @twitter
1171,1,1,2,1,2,1,1,2,1,1,2,1,Incredible scenes and a response to match @NYCMayorsOffice - amazing work by #NYC first responders #Sandy
1172,0,0,3,1,2,1,1,2,1,0,3,0,Wood #brooklyn #nyc #sandy http://t.co/8agNBqFA
1173,0,0,3,1,3,0,0,0,3,0,3,0,RT @jasonroeder: Excited that @realDonaldTrump has decided to donate $5 million to Sandy clean-up efforts no-strings. I think everyone should thank him.
1174,0,0,3,1,3,0,0,0,3,0,3,0,Bloomberg: NYC has 76 shelters open will remain open until people are rehoused. East River bridges open. #Sandy
1175,0,0,4,1,2,2,1,2,2,0,4,0,How to fix that crane... #sandy NYC
1176,0,0,3,1,3,0,0,1,2,0,3,0,can anyone help this reporter get from Boston to NYC tomorrow? http://t.co/alk9C3Qn #sandy
1177,0,0,3,0,2,1,0,1,2,0,3,0,RT @GallucciHallUA: We've gone from Obama to No-Bama. The Presidential visit to UA tomorrow has been cancelled due to Hurricane Sandy.
1178,0,0,3,0,1,2,0,1,2,0,3,0,RT @d0ucheb4g_: I swear to God if Hurricane Sandy kills Pierce The Veil I'll cry for the rest of my life.
1179,0,0,3,0,0,3,0,0,3,0,3,0,Asu quisco sin diarios en ny @eduardosuarez: Una foto bien triste. El quiosco sin prensa del dÃ­_a. #nyc #sandy http://t.co/4rIu0LYi
1180,0,0,3,1,3,0,1,3,0,0,3,0,RT @LucyWeather: last night RT Ã¤Ã³Ã¬@JustinKing224 the only building with power in #NYC right now is the Empire State Building. #Sandy http://t.co/RlGmpYDVÃ¤Ã³Â
1181,0,0,3,0,0,3,0,0,3,0,3,0,RT @DespiertaAmeric: Muchos d los 670 mil residentes de NYC q quedaron sin electricidad por la #Sandy tendran que esperar hasta 1 semana para recuperar energÃ­_a
1182,0,0,3,1,3,0,1,2,1,0,3,0,RT @mackissler: #FireIsland: 80% of homes facing the ocean were damaged and a dozen were either destroyed or washed out to sea. http://t.co/7Vyu6BTA #Sandy
1183,0,0,3,1,3,0,0,0,3,0,3,0,[NewSci] Slow-moving hurricanes such as Sandy on the rise: Sandy will linger for days over the US east coast. Cl... http://t.co/QUTJiwOu
1184,0,0,3,1,2,1,0,0,3,0,3,0,RT @thenation: If youÃ¤Ã³Â»d like to help with the #Sandy recovery whatÃ¤Ã³Â»s needed most is money blood and volunteer labor: http://t.co/Lk3VsK81
1185,0,0,3,0,0,3,0,0,3,0,3,0,Humanity dismantling Earth's climate & ecosystems for brief unjust inequitable and unsustainable growth followed by collapse #Sandy
1186,0,0,3,1,3,0,0,0,3,0,3,0,RT @News12LI: For the first time in 39 years the Halloween Parade in NYC is CANCELLED. #Sandy
1187,0,0,3,0,1,2,0,1,2,0,3,0,Snooki is a lot like hurricane sandy.They're both headed to the jersey shore with intentions to blow everyone within a 50mile radius@snooki
1188,0,0,3,0,0,3,0,0,3,0,3,0,RT @AnthonyOgogo: As I go to bed I hope the citizens of NYC and the entire East Coast of USA are kept safe with Sandy approaching. Night everyone #StaySafe
1189,0,0,3,0,0,3,0,0,3,0,3,0,Obama: Krisis Belum Berlalu: Presiden AS Barack Obama menegaskan krisis terkait bencana badai Sandy belum sepe... http://t.co/9hyCjhTt
